timestamps,TP9,AF7,AF8,TP10
1660571293.132,224.609,344.238,34.668,44.434
1660571293.136,-1000.000,-945.801,9.277,-123.047
1660571293.139,-871.094,-1000.000,-13.184,-161.621
1660571293.143,338.867,12.207,-11.230,-35.645
1660571293.147,-822.754,-790.527,-3.906,99.609
1660571293.151,292.969,327.637,-18.066,57.617
1660571293.155,-1000.000,-971.680,-16.113,-100.586
1660571293.112,98.633,122.559,20.508,5.371
1660571293.116,-1000.000,-1000.000,34.180,-145.508
1660571293.120,-549.805,-448.730,55.664,-117.676
1660571293.124,749.512,868.652,60.547,24.902
1660571293.128,-862.793,-875.488,54.199,107.422
1660571293.132,224.609,344.238,34.668,44.434
1660571293.136,-1000.000,-945.801,9.277,-123.047
1660571293.139,-871.094,-1000.000,-13.184,-161.621
1660571293.143,338.867,12.207,-11.230,-35.645
1660571293.147,-822.754,-790.527,-3.906,99.609
1660571293.151,292.969,327.637,-18.066,57.617
1660571293.155,-1000.000,-971.680,-16.113,-100.586
1660571293.158,-984.863,-1000.000,-3.906,-138.184
1660571293.162,175.293,-10.254,6.836,-18.555
1660571293.166,-843.750,-845.215,7.812,57.617
1660571293.170,490.234,664.551,-20.508,24.902
1660571293.174,-832.520,-725.586,-25.879,-82.031
1660571293.178,-1000.000,-1000.000,6.836,-171.875
1660571293.182,38.086,113.770,23.438,-72.754
1660571293.185,-833.496,-781.738,6.836,80.566
1660571293.189,435.547,150.391,10.254,64.453
1660571293.193,-835.938,-1000.000,33.691,-86.426
1660571293.197,-1000.000,-1000.000,52.246,-176.270
1660571293.201,-119.629,-193.359,48.340,-93.750
1660571293.158,-984.863,-1000.000,-3.906,-138.184
1660571293.162,175.293,-10.254,6.836,-18.555
1660571293.166,-843.750,-845.215,7.812,57.617
1660571293.170,490.234,664.551,-20.508,24.902
1660571293.174,-832.520,-725.586,-25.879,-82.031
1660571293.178,-1000.000,-1000.000,6.836,-171.875
1660571293.182,38.086,113.770,23.438,-72.754
1660571293.185,-833.496,-781.738,6.836,80.566
1660571293.189,435.547,150.391,10.254,64.453
1660571293.193,-835.938,-1000.000,33.691,-86.426
1660571293.197,-1000.000,-1000.000,52.246,-176.270
1660571293.201,-119.629,-193.359,48.340,-93.750
1660571293.158,-984.863,-1000.000,-3.906,-138.184
1660571293.162,175.293,-10.254,6.836,-18.555
1660571293.166,-843.750,-845.215,7.812,57.617
1660571293.170,490.234,664.551,-20.508,24.902
1660571293.174,-832.520,-725.586,-25.879,-82.031
1660571293.178,-1000.000,-1000.000,6.836,-171.875
1660571293.182,38.086,113.770,23.438,-72.754
1660571293.185,-833.496,-781.738,6.836,80.566
1660571293.189,435.547,150.391,10.254,64.453
1660571293.193,-835.938,-1000.000,33.691,-86.426
1660571293.197,-1000.000,-1000.000,52.246,-176.270
1660571293.201,-119.629,-193.359,48.340,-93.750
1660571293.202,-905.273,-890.137,18.066,45.898
1660571293.206,762.207,743.164,6.348,57.129
1660571293.210,-515.137,-602.051,12.207,-61.523
1660571293.214,-1000.000,-1000.000,28.320,-168.457
1660571293.218,-187.500,-199.707,38.086,-106.445
1660571293.222,-954.102,-942.871,42.969,50.781
1660571293.226,883.789,866.211,22.949,80.078
1660571293.229,-332.031,-428.711,-9.766,-52.246
1660571293.233,-1000.000,-1000.000,2.441,-182.617
1660571293.237,-307.617,-259.766,1.465,-125.977
1660571293.241,952.637,971.191,-11.230,20.020
1660571293.245,-974.609,-960.449,-12.207,81.543
1660571293.202,-905.273,-890.137,18.066,45.898
1660571293.206,762.207,743.164,6.348,57.129
1660571293.210,-515.137,-602.051,12.207,-61.523
1660571293.214,-1000.000,-1000.000,28.320,-168.457
1660571293.218,-187.500,-199.707,38.086,-106.445
1660571293.222,-954.102,-942.871,42.969,50.781
1660571293.226,883.789,866.211,22.949,80.078
1660571293.229,-332.031,-428.711,-9.766,-52.246
1660571293.233,-1000.000,-1000.000,2.441,-182.617
1660571293.237,-307.617,-259.766,1.465,-125.977
1660571293.241,952.637,971.191,-11.230,20.020
1660571293.245,-974.609,-960.449,-12.207,81.543
1660571293.202,-905.273,-890.137,18.066,45.898
1660571293.206,762.207,743.164,6.348,57.129
1660571293.210,-515.137,-602.051,12.207,-61.523
1660571293.214,-1000.000,-1000.000,28.320,-168.457
1660571293.218,-187.500,-199.707,38.086,-106.445
1660571293.222,-954.102,-942.871,42.969,50.781
1660571293.226,883.789,866.211,22.949,80.078
1660571293.229,-332.031,-428.711,-9.766,-52.246
1660571293.233,-1000.000,-1000.000,2.441,-182.617
1660571293.237,-307.617,-259.766,1.465,-125.977
1660571293.241,952.637,971.191,-11.230,20.020
1660571293.245,-974.609,-960.449,-12.207,81.543
1660571293.262,-73.242,-96.680,-21.973,-8.301
1660571293.266,-1000.000,-1000.000,-3.906,-152.832
1660571293.270,-423.340,-359.863,11.719,-133.789
1660571293.274,863.770,912.598,16.602,-10.742
1660571293.278,-900.391,-897.949,-1.465,88.867
1660571293.282,89.355,125.000,-41.016,20.020
1660571293.286,-1000.000,-1000.000,-30.762,-161.133
1660571293.289,-540.527,-324.707,-1.953,-141.113
1660571293.293,748.535,949.707,-1.953,8.301
1660571293.297,-865.234,-901.855,-24.414,92.285
1660571293.301,146.973,111.328,-54.688,26.855
1660571293.305,-1000.000,-1000.000,-62.988,-124.512
1660571293.262,-73.242,-96.680,-21.973,-8.301
1660571293.266,-1000.000,-1000.000,-3.906,-152.832
1660571293.270,-423.340,-359.863,11.719,-133.789
1660571293.274,863.770,912.598,16.602,-10.742
1660571293.278,-900.391,-897.949,-1.465,88.867
1660571293.282,89.355,125.000,-41.016,20.020
1660571293.286,-1000.000,-1000.000,-30.762,-161.133
1660571293.289,-540.527,-324.707,-1.953,-141.113
1660571293.293,748.535,949.707,-1.953,8.301
1660571293.297,-865.234,-901.855,-24.414,92.285
1660571293.301,146.973,111.328,-54.688,26.855
1660571293.305,-1000.000,-1000.000,-62.988,-124.512
1660571293.262,-73.242,-96.680,-21.973,-8.301
1660571293.266,-1000.000,-1000.000,-3.906,-152.832
1660571293.270,-423.340,-359.863,11.719,-133.789
1660571293.274,863.770,912.598,16.602,-10.742
1660571293.278,-900.391,-897.949,-1.465,88.867
1660571293.282,89.355,125.000,-41.016,20.020
1660571293.286,-1000.000,-1000.000,-30.762,-161.133
1660571293.289,-540.527,-324.707,-1.953,-141.113
1660571293.293,748.535,949.707,-1.953,8.301
1660571293.297,-865.234,-901.855,-24.414,92.285
1660571293.301,146.973,111.328,-54.688,26.855
1660571293.305,-1000.000,-1000.000,-62.988,-124.512
1660571293.307,-867.188,-1000.000,-63.477,-143.555
1660571293.311,311.035,-68.359,-63.477,-26.855
1660571293.315,-823.242,-797.852,-69.336,91.309
1660571293.319,324.707,436.523,-91.797,59.570
1660571293.323,-1000.000,-1000.000,-80.078,-115.723
1660571293.327,-804.688,-348.145,-66.895,-151.367
1660571293.331,413.086,965.332,-94.238,-31.738
1660571293.334,-862.793,-912.598,-112.305,80.078
1660571293.338,435.547,388.672,-102.051,70.801
1660571293.342,-886.230,-912.109,-74.707,-81.543
1660571293.346,-1000.000,-1000.000,-31.738,-160.645
1660571293.350,33.203,-80.078,11.230,-51.270
1660571293.307,-867.188,-1000.000,-63.477,-143.555
1660571293.311,311.035,-68.359,-63.477,-26.855
1660571293.315,-823.242,-797.852,-69.336,91.309
1660571293.319,324.707,436.523,-91.797,59.570
1660571293.323,-1000.000,-1000.000,-80.078,-115.723
1660571293.327,-804.688,-348.145,-66.895,-151.367
1660571293.331,413.086,965.332,-94.238,-31.738
1660571293.334,-862.793,-912.598,-112.305,80.078
1660571293.338,435.547,388.672,-102.051,70.801
1660571293.342,-886.230,-912.109,-74.707,-81.543
1660571293.346,-1000.000,-1000.000,-31.738,-160.645
1660571293.350,33.203,-80.078,11.230,-51.270
1660571293.307,-867.188,-1000.000,-63.477,-143.555
1660571293.311,311.035,-68.359,-63.477,-26.855
1660571293.315,-823.242,-797.852,-69.336,91.309
1660571293.319,324.707,436.523,-91.797,59.570
1660571293.323,-1000.000,-1000.000,-80.078,-115.723
1660571293.327,-804.688,-348.145,-66.895,-151.367
1660571293.331,413.086,965.332,-94.238,-31.738
1660571293.334,-862.793,-912.598,-112.305,80.078
1660571293.338,435.547,388.672,-102.051,70.801
1660571293.342,-886.230,-912.109,-74.707,-81.543
1660571293.346,-1000.000,-1000.000,-31.738,-160.645
1660571293.350,33.203,-80.078,11.230,-51.270
1660571293.352,-891.602,-946.777,13.672,76.172
1660571293.356,699.219,950.195,-5.859,85.449
1660571293.360,-567.871,-264.648,-11.230,-70.801
1660571293.364,-1000.000,-1000.000,10.742,-190.430
1660571293.368,-88.867,-147.949,39.062,-75.195
1660571293.372,-938.965,-967.773,38.574,59.570
1660571293.376,812.500,981.934,9.766,78.125
1660571293.379,-377.930,-188.965,-5.859,-27.832
1660571293.383,-1000.000,-1000.000,-2.930,-146.484
1660571293.387,-255.859,-414.062,-4.883,-68.359
1660571293.391,978.516,865.723,-12.695,66.406
1660571293.395,986.328,-875.000,-23.438,99.121
1660571293.352,-891.602,-946.777,13.672,76.172
1660571293.356,699.219,950.195,-5.859,85.449
1660571293.360,-567.871,-264.648,-11.230,-70.801
1660571293.364,-1000.000,-1000.000,10.742,-190.430
1660571293.368,-88.867,-147.949,39.062,-75.195
1660571293.372,-938.965,-967.773,38.574,59.570
1660571293.376,812.500,981.934,9.766,78.125
1660571293.379,-377.930,-188.965,-5.859,-27.832
1660571293.383,-1000.000,-1000.000,-2.930,-146.484
1660571293.387,-255.859,-414.062,-4.883,-68.359
1660571293.391,978.516,865.723,-12.695,66.406
1660571293.395,986.328,-875.000,-23.438,99.121
1660571293.352,-891.602,-946.777,13.672,76.172
1660571293.356,699.219,950.195,-5.859,85.449
1660571293.360,-567.871,-264.648,-11.230,-70.801
1660571293.364,-1000.000,-1000.000,10.742,-190.430
1660571293.368,-88.867,-147.949,39.062,-75.195
1660571293.372,-938.965,-967.773,38.574,59.570
1660571293.376,812.500,981.934,9.766,78.125
1660571293.379,-377.930,-188.965,-5.859,-27.832
1660571293.383,-1000.000,-1000.000,-2.930,-146.484
1660571293.387,-255.859,-414.062,-4.883,-68.359
1660571293.391,978.516,865.723,-12.695,66.406
1660571293.395,986.328,-875.000,-23.438,99.121
1660571293.398,-98.145,203.613,-28.320,-33.691
1660571293.402,-1000.000,-1000.000,-13.672,-181.152
1660571293.406,-333.984,-360.840,14.648,-110.352
1660571293.410,958.496,985.840,22.949,35.645
1660571293.414,-972.656,-966.309,-7.812,101.562
1660571293.418,-65.918,-108.398,-28.809,-0.488
1660571293.422,-1000.000,-1000.000,-3.906,-156.738
1660571293.425,-481.445,-543.945,22.461,-124.023
1660571293.429,810.059,781.738,20.996,-1.953
1660571293.433,-887.207,-860.840,14.160,56.152
1660571293.437,99.609,165.527,13.184,-23.438
1660571293.441,-1000.000,-1000.000,24.902,-181.152
1660571293.398,-98.145,203.613,-28.320,-33.691
1660571293.402,-1000.000,-1000.000,-13.672,-181.152
1660571293.406,-333.984,-360.840,14.648,-110.352
1660571293.410,958.496,985.840,22.949,35.645
1660571293.414,-972.656,-966.309,-7.812,101.562
1660571293.418,-65.918,-108.398,-28.809,-0.488
1660571293.422,-1000.000,-1000.000,-3.906,-156.738
1660571293.425,-481.445,-543.945,22.461,-124.023
1660571293.429,810.059,781.738,20.996,-1.953
1660571293.433,-887.207,-860.840,14.160,56.152
1660571293.437,99.609,165.527,13.184,-23.438
1660571293.441,-1000.000,-1000.000,24.902,-181.152
1660571293.442,-607.910,-667.969,64.453,-143.555
1660571293.446,688.477,687.500,78.125,-8.789
1660571293.450,-853.027,-844.727,54.199,86.426
1660571293.454,257.812,406.250,41.504,44.434
1660571293.458,-1000.000,-1000.000,35.156,-137.207
1660571293.462,-744.141,-580.566,34.180,-150.879
1660571293.466,570.801,866.699,37.598,-16.113
1660571293.469,-837.891,-886.230,23.926,80.566
1660571293.473,220.703,60.547,-17.578,35.645
1660571293.477,-1000.000,-1000.000,-20.996,-117.676
1660571293.481,-953.125,-920.410,-1.465,-130.859
1660571293.485,248.535,325.195,4.883,-5.859
1660571293.442,-607.910,-667.969,64.453,-143.555
1660571293.446,688.477,687.500,78.125,-8.789
1660571293.450,-853.027,-844.727,54.199,86.426
1660571293.454,257.812,406.250,41.504,44.434
1660571293.458,-1000.000,-1000.000,35.156,-137.207
1660571293.462,-744.141,-580.566,34.180,-150.879
1660571293.466,570.801,866.699,37.598,-16.113
1660571293.469,-837.891,-886.230,23.926,80.566
1660571293.473,220.703,60.547,-17.578,35.645
1660571293.477,-1000.000,-1000.000,-20.996,-117.676
1660571293.481,-953.125,-920.410,-1.465,-130.859
1660571293.485,248.535,325.195,4.883,-5.859
1660571293.487,-815.918,-783.203,3.906,103.516
1660571293.491,385.254,304.688,-3.906,78.125
1660571293.495,-918.457,-960.449,-6.348,-87.891
1660571293.499,-1000.000,-1000.000,5.371,-170.898
1660571293.503,45.898,34.668,19.043,-55.664
1660571293.507,-890.625,-926.758,22.461,68.848
1660571293.511,711.426,941.895,23.926,105.957
1660571293.514,-548.340,-240.723,7.812,-33.203
1660571293.518,-1000.000,-1000.000,21.484,-163.086
1660571293.522,-101.074,-192.871,50.293,-50.781
1660571293.526,-922.363,-961.914,45.898,77.637
1660571293.530,816.406,956.543,24.902,86.914
1660571293.532,-418.457,-286.133,20.020,-27.832
1660571293.536,-1000.000,-1000.000,44.434,-145.020
1660571293.540,-186.523,-191.895,56.641,-76.660
1660571293.544,-964.844,-964.844,49.316,70.801
1660571293.548,920.898,958.984,27.832,106.934
1660571293.552,-254.395,-268.555,3.906,-25.879
1660571293.556,-1000.000,-1000.000,9.766,-157.715
1660571293.559,-300.293,-226.562,20.996,-68.359
1660571293.563,943.848,964.355,3.418,54.199
1660571293.567,-948.730,-932.617,2.441,103.027
1660571293.571,17.578,79.102,3.906,40.527
1660571293.575,-1000.000,-1000.000,8.301,-103.027
1660571293.532,-418.457,-286.133,20.020,-27.832
1660571293.536,-1000.000,-1000.000,44.434,-145.020
1660571293.540,-186.523,-191.895,56.641,-76.660
1660571293.544,-964.844,-964.844,49.316,70.801
1660571293.548,920.898,958.984,27.832,106.934
1660571293.552,-254.395,-268.555,3.906,-25.879
1660571293.556,-1000.000,-1000.000,9.766,-157.715
1660571293.559,-300.293,-226.562,20.996,-68.359
1660571293.563,943.848,964.355,3.418,54.199
1660571293.567,-948.730,-932.617,2.441,103.027
1660571293.571,17.578,79.102,3.906,40.527
1660571293.575,-1000.000,-1000.000,8.301,-103.027
1660571293.532,-418.457,-286.133,20.020,-27.832
1660571293.536,-1000.000,-1000.000,44.434,-145.020
1660571293.540,-186.523,-191.895,56.641,-76.660
1660571293.544,-964.844,-964.844,49.316,70.801
1660571293.548,920.898,958.984,27.832,106.934
1660571293.552,-254.395,-268.555,3.906,-25.879
1660571293.556,-1000.000,-1000.000,9.766,-157.715
1660571293.559,-300.293,-226.562,20.996,-68.359
1660571293.563,943.848,964.355,3.418,54.199
1660571293.567,-948.730,-932.617,2.441,103.027
1660571293.571,17.578,79.102,3.906,40.527
1660571293.575,-1000.000,-1000.000,8.301,-103.027
1660571293.577,-497.559,-546.387,29.297,-87.891
1660571293.581,799.316,795.410,35.156,45.898
1660571293.585,-881.348,-858.887,23.926,101.562
1660571293.589,121.094,203.613,3.906,20.996
1660571293.593,-1000.000,-1000.000,0.977,-109.863
1660571293.597,-569.336,-422.852,0.977,-114.746
1660571293.601,738.770,910.156,-13.184,-0.977
1660571293.604,-860.840,-891.602,-27.344,78.125
1660571293.608,172.363,166.016,-36.133,34.180
1660571293.612,-1000.000,-1000.000,-17.578,-112.305
1660571293.616,-843.750,-935.547,6.348,-142.578
1660571293.620,396.973,327.148,13.184,-5.859
1660571293.577,-497.559,-546.387,29.297,-87.891
1660571293.581,799.316,795.410,35.156,45.898
1660571293.585,-881.348,-858.887,23.926,101.562
1660571293.589,121.094,203.613,3.906,20.996
1660571293.593,-1000.000,-1000.000,0.977,-109.863
1660571293.597,-569.336,-422.852,0.977,-114.746
1660571293.601,738.770,910.156,-13.184,-0.977
1660571293.604,-860.840,-891.602,-27.344,78.125
1660571293.608,172.363,166.016,-36.133,34.180
1660571293.612,-1000.000,-1000.000,-17.578,-112.305
1660571293.616,-843.750,-935.547,6.348,-142.578
1660571293.620,396.973,327.148,13.184,-5.859
1660571293.577,-497.559,-546.387,29.297,-87.891
1660571293.581,799.316,795.410,35.156,45.898
1660571293.585,-881.348,-858.887,23.926,101.562
1660571293.589,121.094,203.613,3.906,20.996
1660571293.593,-1000.000,-1000.000,0.977,-109.863
1660571293.597,-569.336,-422.852,0.977,-114.746
1660571293.601,738.770,910.156,-13.184,-0.977
1660571293.604,-860.840,-891.602,-27.344,78.125
1660571293.608,172.363,166.016,-36.133,34.180
1660571293.612,-1000.000,-1000.000,-17.578,-112.305
1660571293.616,-843.750,-935.547,6.348,-142.578
1660571293.620,396.973,327.148,13.184,-5.859
1660571293.623,-815.430,-781.738,15.137,72.266
1660571293.627,310.547,290.527,-9.277,34.180
1660571293.631,-985.352,-937.988,-23.926,-77.148
1660571293.635,-1000.000,-1000.000,-3.906,-147.949
1660571293.639,97.656,-201.660,15.625,-40.527
1660571293.643,-863.770,-927.734,11.719,92.773
1660571293.647,548.828,846.191,-11.719,97.656
1660571293.650,-760.742,-473.633,-28.320,-57.129
1660571293.654,-1000.000,-1000.000,-11.230,-179.199
1660571293.658,-40.039,-196.777,2.930,-89.844
1660571293.662,-892.578,-952.637,-10.254,71.777
1660571293.666,692.871,910.645,-19.043,99.609
1660571293.623,-815.430,-781.738,15.137,72.266
1660571293.627,310.547,290.527,-9.277,34.180
1660571293.631,-985.352,-937.988,-23.926,-77.148
1660571293.635,-1000.000,-1000.000,-3.906,-147.949
1660571293.639,97.656,-201.660,15.625,-40.527
1660571293.643,-863.770,-927.734,11.719,92.773
1660571293.647,548.828,846.191,-11.719,97.656
1660571293.650,-760.742,-473.633,-28.320,-57.129
1660571293.654,-1000.000,-1000.000,-11.230,-179.199
1660571293.658,-40.039,-196.777,2.930,-89.844
1660571293.662,-892.578,-952.637,-10.254,71.777
1660571293.666,692.871,910.645,-19.043,99.609
1660571293.623,-815.430,-781.738,15.137,72.266
1660571293.627,310.547,290.527,-9.277,34.180
1660571293.631,-985.352,-937.988,-23.926,-77.148
1660571293.635,-1000.000,-1000.000,-3.906,-147.949
1660571293.639,97.656,-201.660,15.625,-40.527
1660571293.643,-863.770,-927.734,11.719,92.773
1660571293.647,548.828,846.191,-11.719,97.656
1660571293.650,-760.742,-473.633,-28.320,-57.129
1660571293.654,-1000.000,-1000.000,-11.230,-179.199
1660571293.658,-40.039,-196.777,2.930,-89.844
1660571293.662,-892.578,-952.637,-10.254,71.777
1660571293.666,692.871,910.645,-19.043,99.609
1660571293.683,-592.773,-393.066,-21.973,-62.988
1660571293.687,-1000.000,-1000.000,-16.113,-174.316
1660571293.691,-83.008,-84.473,-3.418,-75.195
1660571293.695,-923.828,-937.500,7.324,62.012
1660571293.699,833.496,915.039,-3.418,97.656
1660571293.703,-382.812,-286.133,2.930,-21.484
1660571293.707,-1000.000,-1000.000,23.438,-148.438
1660571293.710,-263.184,-409.668,23.926,-82.031
1660571293.714,976.562,875.000,23.438,61.523
1660571293.718,990.723,-883.301,0.000,106.445
1660571293.722,-109.863,105.469,-21.973,2.441
1660571293.726,-1000.000,-1000.000,-14.160,-142.578
1660571293.683,-592.773,-393.066,-21.973,-62.988
1660571293.687,-1000.000,-1000.000,-16.113,-174.316
1660571293.691,-83.008,-84.473,-3.418,-75.195
1660571293.695,-923.828,-937.500,7.324,62.012
1660571293.699,833.496,915.039,-3.418,97.656
1660571293.703,-382.812,-286.133,2.930,-21.484
1660571293.707,-1000.000,-1000.000,23.438,-148.438
1660571293.710,-263.184,-409.668,23.926,-82.031
1660571293.714,976.562,875.000,23.438,61.523
1660571293.718,990.723,-883.301,0.000,106.445
1660571293.722,-109.863,105.469,-21.973,2.441
1660571293.726,-1000.000,-1000.000,-14.160,-142.578
1660571293.683,-592.773,-393.066,-21.973,-62.988
1660571293.687,-1000.000,-1000.000,-16.113,-174.316
1660571293.691,-83.008,-84.473,-3.418,-75.195
1660571293.695,-923.828,-937.500,7.324,62.012
1660571293.699,833.496,915.039,-3.418,97.656
1660571293.703,-382.812,-286.133,2.930,-21.484
1660571293.707,-1000.000,-1000.000,23.438,-148.438
1660571293.710,-263.184,-409.668,23.926,-82.031
1660571293.714,976.562,875.000,23.438,61.523
1660571293.718,990.723,-883.301,0.000,106.445
1660571293.722,-109.863,105.469,-21.973,2.441
1660571293.726,-1000.000,-1000.000,-14.160,-142.578
1660571293.728,-295.410,-270.996,-5.371,-94.727
1660571293.732,958.008,967.773,-2.441,41.504
1660571293.736,-941.895,-906.250,-19.043,96.680
1660571293.740,50.293,187.500,-34.668,25.391
1660571293.744,-1000.000,-1000.000,-19.531,-130.859
1660571293.748,-359.375,-200.195,-3.906,-108.887
1660571293.752,898.926,999.512,3.906,35.645
1660571293.755,-903.320,-931.152,-9.277,107.422
1660571293.759,144.043,213.867,-46.875,38.086
1660571293.763,-1000.000,-1000.000,-59.570,-112.793
1660571293.767,-679.688,-828.125,-39.551,-109.375
1660571293.771,603.516,514.160,-38.574,13.672
1660571293.728,-295.410,-270.996,-5.371,-94.727
1660571293.732,958.008,967.773,-2.441,41.504
1660571293.736,-941.895,-906.250,-19.043,96.680
1660571293.740,50.293,187.500,-34.668,25.391
1660571293.744,-1000.000,-1000.000,-19.531,-130.859
1660571293.748,-359.375,-200.195,-3.906,-108.887
1660571293.752,898.926,999.512,3.906,35.645
1660571293.755,-903.320,-931.152,-9.277,107.422
1660571293.759,144.043,213.867,-46.875,38.086
1660571293.763,-1000.000,-1000.000,-59.570,-112.793
1660571293.767,-679.688,-828.125,-39.551,-109.375
1660571293.771,603.516,514.160,-38.574,13.672
1660571293.728,-295.410,-270.996,-5.371,-94.727
1660571293.732,958.008,967.773,-2.441,41.504
1660571293.736,-941.895,-906.250,-19.043,96.680
1660571293.740,50.293,187.500,-34.668,25.391
1660571293.744,-1000.000,-1000.000,-19.531,-130.859
1660571293.748,-359.375,-200.195,-3.906,-108.887
1660571293.752,898.926,999.512,3.906,35.645
1660571293.755,-903.320,-931.152,-9.277,107.422
1660571293.759,144.043,213.867,-46.875,38.086
1660571293.763,-1000.000,-1000.000,-59.570,-112.793
1660571293.767,-679.688,-828.125,-39.551,-109.375
1660571293.771,603.516,514.160,-38.574,13.672
1660571293.773,-837.891,-804.688,-43.457,106.934
1660571293.777,206.543,164.062,-56.152,66.895
1660571293.781,-1000.000,-1000.000,-55.176,-97.656
1660571293.785,-876.465,-1000.000,-16.602,-142.090
1660571293.789,339.355,107.910,-16.113,-10.254
1660571293.793,-822.266,-787.598,-24.902,99.121
1660571293.797,355.957,443.359,-20.020,62.012
1660571293.800,-964.844,-886.719,-15.137,-94.727
1660571293.804,-1000.000,-1000.000,-2.441,-158.691
1660571293.808,128.418,-100.586,6.348,-22.461
1660571293.812,-830.078,-809.082,2.930,100.586
1660571293.816,388.184,266.602,-28.320,63.477
1660571293.773,-837.891,-804.688,-43.457,106.934
1660571293.777,206.543,164.062,-56.152,66.895
1660571293.781,-1000.000,-1000.000,-55.176,-97.656
1660571293.785,-876.465,-1000.000,-16.602,-142.090
1660571293.789,339.355,107.910,-16.113,-10.254
1660571293.793,-822.266,-787.598,-24.902,99.121
1660571293.797,355.957,443.359,-20.020,62.012
1660571293.800,-964.844,-886.719,-15.137,-94.727
1660571293.804,-1000.000,-1000.000,-2.441,-158.691
1660571293.808,128.418,-100.586,6.348,-22.461
1660571293.812,-830.078,-809.082,2.930,100.586
1660571293.816,388.184,266.602,-28.320,63.477
1660571293.773,-837.891,-804.688,-43.457,106.934
1660571293.777,206.543,164.062,-56.152,66.895
1660571293.781,-1000.000,-1000.000,-55.176,-97.656
1660571293.785,-876.465,-1000.000,-16.602,-142.090
1660571293.789,339.355,107.910,-16.113,-10.254
1660571293.793,-822.266,-787.598,-24.902,99.121
1660571293.797,355.957,443.359,-20.020,62.012
1660571293.800,-964.844,-886.719,-15.137,-94.727
1660571293.804,-1000.000,-1000.000,-2.441,-158.691
1660571293.808,128.418,-100.586,6.348,-22.461
1660571293.812,-830.078,-809.082,2.930,100.586
1660571293.816,388.184,266.602,-28.320,63.477
1660571293.817,-915.527,-986.328,-51.758,-94.727
1660571293.821,-1000.000,-1000.000,-29.785,-164.062
1660571293.825,-51.758,-227.051,-9.766,-42.480
1660571293.829,-859.375,-846.680,-6.348,104.004
1660571293.833,566.406,521.973,-20.508,96.191
1660571293.837,-759.766,-869.629,-29.297,-62.988
1660571293.841,-1000.000,-1000.000,-5.371,-170.410
1660571293.844,-110.352,-125.977,-5.859,-97.168
1660571293.848,-910.156,-890.625,0.977,18.066
1660571293.852,779.785,742.188,13.184,31.738
1660571293.856,-499.512,-595.703,66.895,-112.793
1660571293.860,-1000.000,-1000.000,57.129,-248.535
1660571293.817,-915.527,-986.328,-51.758,-94.727
1660571293.821,-1000.000,-1000.000,-29.785,-164.062
1660571293.825,-51.758,-227.051,-9.766,-42.480
1660571293.829,-859.375,-846.680,-6.348,104.004
1660571293.833,566.406,521.973,-20.508,96.191
1660571293.837,-759.766,-869.629,-29.297,-62.988
1660571293.841,-1000.000,-1000.000,-5.371,-170.410
1660571293.844,-110.352,-125.977,-5.859,-97.168
1660571293.848,-910.156,-890.625,0.977,18.066
1660571293.852,779.785,742.188,13.184,31.738
1660571293.856,-499.512,-595.703,66.895,-112.793
1660571293.860,-1000.000,-1000.000,57.129,-248.535
1660571293.817,-915.527,-986.328,-51.758,-94.727
1660571293.821,-1000.000,-1000.000,-29.785,-164.062
1660571293.825,-51.758,-227.051,-9.766,-42.480
1660571293.829,-859.375,-846.680,-6.348,104.004
1660571293.833,566.406,521.973,-20.508,96.191
1660571293.837,-759.766,-869.629,-29.297,-62.988
1660571293.841,-1000.000,-1000.000,-5.371,-170.410
1660571293.844,-110.352,-125.977,-5.859,-97.168
1660571293.848,-910.156,-890.625,0.977,18.066
1660571293.852,779.785,742.188,13.184,31.738
1660571293.856,-499.512,-595.703,66.895,-112.793
1660571293.860,-1000.000,-1000.000,57.129,-248.535
1660571293.863,-169.922,-176.270,-13.184,-112.793
1660571293.867,-968.750,-993.652,-4.883,73.242
1660571293.871,925.781,-986.816,-62.500,26.367
1660571293.875,-227.051,-145.508,-520.996,-107.422
1660571293.879,-1000.000,-1000.000,-1000.000,-161.133
1660571293.883,-331.055,-208.984,-997.559,-200.684
1660571293.887,930.664,982.910,-988.281,-99.609
1660571293.890,-944.824,-940.918,-1000.000,53.711
1660571293.894,1.953,52.734,-1000.000,-107.910
1660571293.898,-1000.000,-1000.000,-1000.000,-402.832
1660571293.902,-547.363,-556.152,-1000.000,-407.715
1660571293.906,767.090,789.551,-1000.000,-269.043
1660571293.907,-881.348,-850.586,-993.652,-236.328
1660571293.911,67.871,198.730,-1000.000,-478.027
1660571293.915,-1000.000,-1000.000,-916.504,-759.766
1660571293.919,-466.797,-299.805,-555.176,-693.359
1660571293.923,805.176,957.520,-176.758,-667.480
1660571293.927,-875.977,-901.855,18.066,-678.711
1660571293.931,185.547,267.578,44.434,-783.203
1660571293.934,-1000.000,-956.543,31.738,-991.211
1660571293.938,-937.500,-1000.000,181.641,-910.156
1660571293.942,180.176,-253.418,315.430,-749.023
1660571293.946,-832.520,-852.539,455.566,-634.766
1660571293.950,394.043,489.258,655.762,-612.305
1660571293.907,-881.348,-850.586,-993.652,-236.328
1660571293.911,67.871,198.730,-1000.000,-478.027
1660571293.915,-1000.000,-1000.000,-916.504,-759.766
1660571293.919,-466.797,-299.805,-555.176,-693.359
